0,0,0
-17.5571569133735,-40.6321579097988,26.1195184415933
-17.5571569133458,-40.632157909812,26.1195184415824
-17.5571569133161,-40.6321579098171,26.1195184415682
-17.5571569132844,-40.6321579098138,26.1195184415508
-17.5571569132507,-40.6321579098022,26.1195184415301
-17.557156913215,-40.6321579097824,26.1195184415062
-17.5571569131773,-40.6321579097542,26.1195184414789
-17.5571569131376,-40.6321579097177,26.1195184414484
-17.5571569130959,-40.632157909673,26.1195184414146
-17.5571569130522,-40.6321579096198,26.1195184413775
-17.5571569130065,-40.6321579095585,26.1195184413372
-17.5571569129589,-40.6321579094889,26.1195184412936
-17.5571569129092,-40.6321579094109,26.1195184412467
-17.5571569128575,-40.6321579093246,26.1195184411966
-17.5571569128038,-40.6321579092301,26.1195184411431
-17.5571569127481,-40.6321579091272,26.1195184410864
-17.5571569126905,-40.6321579090161,26.1195184410264
-17.5571569126308,-40.6321579088966,26.1195184409632
-17.5571569125691,-40.6321579087688,26.1195184408966
-17.5571569125054,-40.6321579086328,26.1195184408268
-17.5571569124397,-40.6321579084884,26.1195184407537
-17.5571569123721,-40.6321579083358,26.1195184406773
-17.5571569123024,-40.6321579081748,26.1195184405977
-17.5571569122307,-40.6321579080056,26.1195184405148
-17.557156912157,-40.6321579078281,26.1195184404286
-17.5571569120814,-40.6321579076422,26.1195184403391
-17.5571569120037,-40.6321579074481,26.1195184402464
-17.5571569119241,-40.6321579072456,26.1195184401504
-17.5571569118424,-40.6321579070349,26.1195184400511
-17.5571569117587,-40.6321579068159,26.1195184399486
-17.557156911673,-40.6321579065885,26.1195184398427
-17.5571569115854,-40.6321579063529,26.1195184397336
-17.5571569114957,-40.632157906109,26.1195184396212
-17.5571569114041,-40.6321579058567,26.1195184395056
-17.5571569113104,-40.6321579055961,26.1195184393866
-17.5571569112148,-40.6321579053274,26.1195184392644
-17.5571569111171,-40.6321579050502,26.1195184391389
-17.5571569110175,-40.6321579047648,26.1195184390102
-17.5571569109158,-40.6321579044711,26.1195184388781
-17.5571569108122,-40.6321579041691,26.1195184387428
-17.5571569107065,-40.6321579038588,26.1195184386042
-17.5571569105989,-40.6321579035402,26.1195184384624
-17.5571569104892,-40.6321579032132,26.1195184383173
-17.5571569103776,-40.6321579028779,26.1195184381688
-17.5571569102639,-40.6321579025345,26.1195184380172
-17.5571569101483,-40.6321579021826,26.1195184378622
-17.5571569100306,-40.6321579018225,26.119518437704
-17.557156909911,-40.6321579014542,26.1195184375425
