0.667908806319943,-0.401167754219122,1.07631551019717
-16.474454987991,-41.3406995920879,27.0595369527606
-16.7961302773143,-40.7673743163513,27.3367064231834
-16.4943220138353,-41.0300873263475,27.0751122075277
-16.6264985679212,-41.4729035357743,26.7764866696609
-16.8964234793204,-41.1540967001319,27.3384345698481
-17.2341891130324,-41.4777104668146,26.5319520685815
-16.6561500325191,-41.0540204614374,27.0175838705442
-17.1171950130763,-41.5675490262589,27.2366555333714
-16.4836979807026,-40.7705662467055,27.1915199950177
-16.9700652305777,-41.3705695963526,27.1683313492371
-17.0292041894225,-40.8698733476781,27.0644282011342
-16.7275420227158,-41.1690050879239,26.9590164417776
-16.9902866191427,-40.8048410541341,26.9715239308718
-16.5457559838345,-41.3198991048668,27.5447943841108
-16.6096475972168,-41.2784105219029,27.0570794185739
-17.0628922871988,-41.1197102187263,27.7755824615237
-17.0376218812866,-40.8936939478568,27.0191547364606
-16.678521867246,-41.243718466256,26.8821303445182
-16.55968257265,-41.0194753861132,26.9846527175529
-17.0956311271834,-41.5959442798784,26.4957426012056
-16.9661644465181,-41.2138601866703,26.9287449901817
-17.1201339287971,-41.1719104964384,27.2716609265702
-16.3820734883268,-40.2368222086525,27.3969397596605
-16.5622562977349,-40.8240381293784,26.9199209018906
-16.6500169968282,-41.2322183894982,26.8632829442927
-16.8162044214987,-41.261573508075,26.8074915225218
-16.8273041106513,-40.672940371843,26.488774666415
-16.5832817162047,-41.1872916486418,26.998581025868
-16.060739461332,-40.8072381460672,27.4066872327441
-17.0528148351579,-40.5907641110797,27.2217725651806
-16.7142779244389,-41.224393977577,27.0096203775393
-16.1289348553068,-41.2322754659508,28.0539795819454
-16.8206930202675,-40.8470296574292,26.7414047127346
-16.6654934478145,-41.3994354580885,27.3725646598916
-16.512417770343,-41.363604836297,26.8858682495286
-16.4456178960873,-41.2166202595839,26.9750700318987
-16.8184749271625,-41.461460221383,27.0554215886081
-16.760748236207,-40.9776370762968,27.3715562829616
-16.3121124275471,-41.0445387888001,27.1594380638694
-16.8258116622438,-41.0860937206964,27.3772410463971
-16.6167284673974,-40.9497832740033,26.4751308416122
-16.3499358185692,-41.3509764246234,27.3623165644301
-16.5766327702078,-41.3547027680711,26.7452436299443
-16.7739560763903,-41.6409012392929,27.0132004631818
-16.6777006719743,-40.9374926195301,26.6738309512194
-16.3542276701156,-41.4972912117777,26.9661428888709
-16.8931240484617,-40.8917896579182,27.5728690919346
-17.0993230430231,-41.007527113168,26.9977084705012
-16.6288035567959,-40.9837630098331,26.7353318906422
-16.0238809532992,-41.1155511054394,27.3873584187111
-16.4183159548244,-41.6597505455516,26.589383991772
-16.8936269926775,-41.2528474459704,27.2633609108087
-16.3928099809145,-40.9475610145461,26.7041197569847
-16.6306772933813,-41.1658098807328,27.2751320359492
-16.9075386756768,-41.3936547248441,27.2873704660073
-17.1617078586566,-41.3367157583286,26.7086139723681
-16.4320113502705,-41.1569113604635,27.3655100800339
-16.30343623754,-41.2685375874282,26.7525166189775
-16.8558186704806,-41.5650862328582,26.587140374806
-16.4265783174738,-41.4314936052604,26.2971214880985
-16.0648689389127,-41.172397574404,26.8269314800618
-17.1952092037075,-41.0322518112478,26.6879539909222
-17.4949904479405,-41.9771974099684,26.8442845971277
-16.39108060551,-41.1872306227479,27.1338886768286
-16.2645003399024,-40.8915812665276,27.6253134438295
-16.7039483601111,-40.5193710640192,27.0290251465644
-16.5996863422032,-41.557136800176,27.5589241987397
-16.6360349840088,-40.7455590775522,27.2510627634064
-16.5860208228156,-41.1950827011892,26.4460601374656
-16.5920612348464,-41.1626129259763,27.2878010928483
-17.2555232807685,-40.9735997492942,27.0131253483146
-16.5997472883237,-40.9194911397147,26.6869509495576
-16.7995200554823,-40.970032162086,27.1529091988369
-16.3291648873149,-40.9822136948183,26.4966474030427
-17.0607995457477,-41.4139722644937,26.7992244835787
-17.0259375179783,-41.0499439966702,27.1163016246114
-16.1059990636455,-41.0900352655601,26.8865691372163
-16.5779921554601,-40.9872410582443,27.1793827483089
-16.6454255034687,-41.037277103409,27.0045352478111
-17.4829054278037,-40.6199442117971,27.613753818226
-16.5937703588633,-41.4422777371461,26.7964539847383
-16.6954737876992,-40.6966346441262,26.6600546718522
-16.7916874571503,-41.0225129203734,27.556590822121
-16.6119704619773,-41.0360229345979,27.3520039139612
-16.5497870717139,-41.0204319057187,27.2314555068703
-16.636136730987,-41.2664507708554,27.9885361946576
-16.8268055015052,-41.3575465100077,26.7608086775693
-16.4581331806349,-40.8321017354154,26.2606007209273
-16.7575647375749,-41.1585433741964,27.1627468660948
-16.5428802769124,-41.3342053003531,26.9659333831098
-16.5988166582016,-40.9750721896425,27.2376769000272
-16.4622658345005,-41.4345651693976,27.4284209370403
-16.4716148478958,-41.4591445164396,27.8195079406005
-16.8066619940562,-41.2589576076846,27.0625246789594
-16.7348429596488,-41.0430327728446,26.3848459994584
-16.5700958301535,-41.3630578877903,26.9881168756887
-15.8452426611428,-40.7869234493735,26.9668449432771
-16.7709817666711,-40.7848671748159,26.5430503471648
-16.3901374203563,-41.6989501610821,27.3094230604576
-16.6634078932414,-41.0687106540568,27.2298875205974
-17.0399929881315,-41.4800213925744,27.3247654158029
-16.3881203871087,-40.7000701940687,26.8022392918842
-16.6638021018338,-41.2932738014019,27.2136124035996
-16.7462983779812,-40.8093327796865,27.6281137792335
-16.6467542474317,-40.7629255608125,27.0352049304261
-16.6269427136086,-41.2923667296086,26.8571729744513
-16.1626511817796,-41.233712353711,26.8353696822797
-16.6691028999928,-40.946424524034,27.0585264202862
-16.8864965043657,-40.8949945642553,27.0018831042384
-17.2342008839055,-41.6720513912993,27.6383157872422
-16.4896028647384,-41.0994452938402,27.3822547248053
-16.9498305479987,-40.8041392156891,27.4534269166634
-16.9177979826322,-41.0355573909779,26.959223622938
-16.9760774834321,-41.8927161466701,26.8883528359759
-16.2796491224078,-41.3635115413951,27.1937651383457
-16.3982797518125,-41.3890704510922,27.1079666801323
-16.8278679616982,-40.9301327925066,27.1684875358508
-17.1851562950479,-41.2263234388365,26.9832261501182
-16.4897084159622,-41.6315736361046,27.1807827267877
-16.5828243363925,-41.2465372159718,27.1902422834968
-16.9232464313687,-41.7066082078852,26.6916923849547
-16.8361261801045,-41.0285591155035,26.8754240079809
-16.8974748467165,-41.6956143319571,26.8131467966928
-16.5135429674245,-40.9430030723232,27.4823781594372
-16.8133620815363,-40.9790061370066,26.849233020407
-17.3546443950561,-41.1319699533873,27.602750791037
-16.440962616029,-40.8029645316226,27.6355485643745
-16.631560391203,-41.560459081148,26.9566406666956
-17.1774026686047,-41.6067231100171,26.8936195571185
-16.7652644682183,-40.9235015395487,27.4808082085389
-16.2348314771533,-41.1964969097265,27.2494035869354
-16.4501027606064,-41.7761156141624,27.7146488724151
-16.7699269032083,-40.93061466936,27.1622145912798
-16.7784603835907,-40.9172892734197,26.9881873559411
-17.0181296042125,-41.255607140713,26.9350077002682
-16.6572497161861,-41.2239052976981,27.2929699831517
-16.2769544054311,-40.6079437091526,27.2928923276656
-16.7935498816238,-41.4094399504365,27.2287269389926
-16.437330516978,-41.1060845184826,27.1214520340386
-16.3614406990274,-40.9408619313634,27.2153530111682
-16.8325681028728,-41.3084317504777,27.469262608333
-16.826932259752,-41.677346269766,27.0657867361631
-16.7700396229413,-41.3061933492078,27.0906282875605
-16.8063858658897,-41.6444015475181,26.9048792284938
-16.261341468685,-40.9729552087297,27.0414403534665
-16.4345146878871,-40.9327530136378,26.4645741420949
-17.2297039064219,-40.8154498606912,27.1013521838955
-16.5455272757128,-40.9793425230636,27.4196117643824
-16.5272345662956,-41.1448005911485,27.1836962822741
-16.7530896022812,-40.5573538052278,27.0701110602612
-16.3840325961146,-40.9534847308627,26.9881394252813
-16.7070815859397,-41.5188883119928,26.8783438329998
-16.7638708974949,-41.3759305992103,27.0104385654362
-16.5778105633942,-42.119523532577,27.2425390623199
-16.4074921296902,-41.3833636312668,26.9238727265606
-16.6887629052222,-41.1710992383433,26.7782160189073
-16.7840789383357,-41.1296584097758,26.8784833509383
-16.5938152327376,-41.1883097441523,27.7427729453863
