0.436,-5.91435022512556e-05,3.81527546290774e-05,1.90765716557971e-05,-9.21523663953934,7.59674112607578e-10,-3.3540718387941
0.44,-5.91435022512556e-05,3.81527501272565e-05,1.90765806593444e-05,-9.2152366395363,7.68732025324681e-10,-3.35407183880246
0.444,-5.91435022512556e-05,3.81527456254335e-05,1.90765896628906e-05,-9.21523663953322,7.77826411396676e-10,-3.35407183881094
0.448,-5.91435022512556e-05,3.81527411236085e-05,1.90765986664358e-05,-9.21523663953009,7.86963803364737e-10,-3.35407183881952
0.452,-5.91435022512556e-05,3.81527366217812e-05,1.90766076699799e-05,-9.21523663952692,7.96133313660241e-10,-3.35407183882822
0.456,-5.91435022512556e-05,3.81527321199519e-05,1.9076616673523e-05,-9.21523663952372,8.05341474824361e-10,-3.35407183883702
0.46,-5.91435022512556e-05,3.81527276181204e-05,1.9076625677065e-05,-9.21523663952048,8.14587198100236e-10,-3.35407183884593
0.464,-5.91435022512556e-05,3.81527231162868e-05,1.90766346806059e-05,-9.21523663951719,8.23869394731003e-10,-3.35407183885496
0.468,-5.91435022512556e-05,3.81527186144511e-05,1.90766436841458e-05,-9.21523663951386,8.33191330987248e-10,-3.3540718388641
0.472,-5.91435022512556e-05,3.81527141126133e-05,1.90766526876846e-05,-9.2152366395105,8.4254701870623e-10,-3.35407183887335
0.476,-5.91435022512556e-05,3.81527096107733e-05,1.90766616912224e-05,-9.21523663950709,8.51940812915397e-10,-3.35407183888271
0.48,-5.91435022512556e-05,3.81527051089312e-05,1.9076670694759e-05,-9.21523663950364,8.61371080479456e-10,-3.35407183889218
0.484,-5.91435022512556e-05,3.8152700607087e-05,1.90766796982947e-05,-9.21523663950016,8.70838365776838e-10,-3.35407183890176
0.488,-5.91435022512556e-05,3.81526961052407e-05,1.90766887018292e-05,-9.21523663949663,8.80343213185974e-10,-3.35407183891145
0.492,-5.91435022512556e-05,3.81526916033922e-05,1.90766977053627e-05,-9.21523663949306,8.89883989571572e-10,-3.35407183892126
0.496,-5.91435022512556e-05,3.81526871015416e-05,1.90767067088952e-05,-9.21523663948945,8.9946559433951e-10,-3.35407183893118
0.5,-5.91435022512556e-05,3.81526825996889e-05,1.90767157124265e-05,-9.2152366394858,9.09081494948616e-10,-3.3540718389412
