0,0.001,0.0620324696188741,-0.00373376837036103,-0.0388850604104259,-0.0412407790671702,0.0921021619050214,0.104336329478892,-0.401167754219122,0.667908806319943,1.07631551019717,-0.060502762356474,0.0270102772075815,-0.0485583448217436,0.240312250023806,-0.975679827379627,0.206975346784613
0.001,0.001,0.0639975849647487,-0.0026991791213047,-0.0396963966231777,6.87843476210449,0.097314868331043,-6.84011362515417,-26.4951973187523,-16.474454987991,41.7842334150434,0.121384697638936,0.023623747873814,-0.0504914969401711,1475357.54568801,-4490424.37723896,4268182.18517379
0.002,0.001,0.0631089838721781,-0.00563009407086144,-0.0381541767941085,6.87510238643651,0.0796820479992276,-6.84320843004684,-25.921872043008,-16.7961302773353,42.0614028854761,0.0256841714473072,-0.00790994990558625,0.0345001024152734,1475357.09503911,-4490424.69888997,4268183.42429818
0.003,0.001,0.0634133145673613,-0.00299913478614209,-0.0368534171059894,6.88043049218953,0.0862841530106968,-6.84683607352374,-26.1845850530044,-16.4943220138793,41.7998086698331,0.0305228962337236,-0.083004889989102,-0.039792013728868,1475358.11704682,-4490425.83142771,4268183.76356424
0.004,0.001,0.0637730598700833,-0.00406261603870855,-0.0393890754996496,6.86529365872415,0.0832721104051148,-6.81964322961617,-26.6274012624392,-16.6264985679899,41.501183131982,0.044428728186687,-0.00877935732003207,0.0819782583708433,1475357.08646402,-4490423.65012499,4268185.74203101
0.005,0.001,0.0637069093912467,-0.00399585432785208,-0.0390893980786788,6.87298108591496,0.0646127611182212,-6.84121453551661,-26.3085944268126,-16.8964234794158,42.0631310321877,-0.0393185006158186,-0.0612251045208828,-0.14584981922342,1475357.66783297,-4490425.11241644,4268182.88407303
0.006,0.001,0.0643439381241251,-0.00275676998183109,-0.0380101105478255,6.90379176771736,0.0803029946822756,-6.86324406878783,-26.632208193519,-17.2341891131564,41.2566485309426,-0.100211234821008,0.0530725757614006,0.00933497110861064,1475358.17817449,-4490424.91722193,4268183.96050492
0.007,0.001,0.0628477861506046,-0.00485308263175652,-0.0383639429375014,6.84690045574081,0.0991463843453946,-6.8312574705395,-26.2085181881733,-16.6561500326736,41.7422803329296,0.00880743283988813,-0.034160352264469,0.00940391056354585,1475358.04114363,-4490425.00334798,4268184.47411748
0.008,0.001,0.062746528431189,-0.00591667657528843,-0.0386389088069248,6.89311468025801,0.0793642415237524,-6.83699964259429,-26.7220467530343,-17.1171950132632,41.961351995784,-0.00932670001390424,0.0332054993416208,0.00292984164892589,1475357.909612,-4490425.13366162,4268183.92441827
0.009,0.001,0.0648043670380058,-0.00399890606854385,-0.0400224462499417,6.86752011215272,0.1004582961095,-6.8532150963736,-25.9250639735282,-16.4836979809239,41.9162164574604,0.0664808381011225,0.0597306777779255,-0.000406514152034221,1475358.19910543,-4490424.83822255,4268183.28123673
0.01,0.001,0.0638573227015956,-0.00334331438382023,-0.039353671764811,6.87640335521246,0.0801798437143599,-6.82662429301834,-26.5250673232304,-16.9700652308352,41.8930278117128,0.0656275943783106,0.0536788787363195,-0.0508158846296448,1475356.83651356,-4490425.39760799,4268183.92887332
0.011,0.001,0.0637347257238006,-0.00328353286182208,-0.0392421543267946,6.89766889776789,0.0978427386436965,-6.84645293736867,-26.0243710746189,-17.0292041897181,41.7891246636459,-0.0197682912272023,0.0268600163765669,-0.0415622187417485,1475356.34418265,-4490424.61391614,4268182.40878765
0.012,0.001,0.0625182272380698,-0.00396680866653241,-0.0394465131632464,6.8712807155009,0.0883697841603388,-6.8417371220149,-26.3235028149356,-16.7275420230515,41.6837129043281,-0.0392118171747895,0.0288437021330578,-0.0278367872300733,1475356.23509337,-4490425.64824047,4268183.69241387
0.013,0.001,0.0618615538842418,-0.00400752624893166,-0.0375348390714899,6.8826177501179,0.0744592921893122,-6.80906457593055,-25.9593387812245,-16.9902866195204,41.696220393464,0.027816455701542,0.0317458774470594,-0.0528046020744275,1475357.33653414,-4490424.08325895,4268184.46314442
0.014,0.001,0.0626792421142683,-0.00502524304540879,-0.0369586400893144,6.88448366740373,0.098514460928008,-6.82533330713271,-26.4743968320437,-16.545755984256,42.2694908467475,0.0908332233774701,0.0203576287112107,-0.0557805010137055,1475358.10025949,-4490425.18315632,4268183.81096605
0.015,0.001,0.0610300028838075,-0.00455769632177143,-0.0381484183639199,6.88636147635866,0.0766518175758492,-6.82619222892146,-26.4329082491743,-16.609647597684,41.7817758812581,0.0711968566170831,-0.0114661525673069,0.00394555434158683,1475356.05316072,-4490424.2144111,4268181.5802016
0.016,0.001,0.0635437740175853,-0.00413629957155744,-0.0379553977468996,6.88920255623844,0.0711910013613305,-6.8303466678893,-26.2742079460999,-17.0628922877136,42.5002789242583,0.0141864065497997,-0.0406482417933079,0.000197993417022979,1475357.13645702,-4490425.67954718,4268183.0847284
0.017,0.001,0.0646821682529288,-0.00573789989246944,-0.0365104446937474,6.87962660724473,0.0867143487226136,-6.83156542692647,-26.0481916753405,-17.037621881851,41.7438511992484,-0.020345763812933,0.0479544960921494,0.0394515813182856,1475357.2712349,-4490424.93034352,4268183.51044207
0.018,0.001,0.0629870403644625,-0.00356658662523079,-0.0367927893398351,6.89112881230898,0.0982679909303431,-6.82306442192588,-26.3982161938577,-16.6785218678619,41.6068268073622,-0.0205132991609444,0.0984221278334759,0.0300970267701798,1475356.16752285,-4490424.36763125,4268182.31383842
0.019,0.001,0.0640007383263096,-0.00359244206602793,-0.038586259084942,6.88637746464009,0.09759078888276,-6.87277413198651,-26.1739731138408,-16.5596825733192,41.7093491804561,0.058967392043885,-0.0375968588957699,0.024366106812186,1475356.73929803,-4490424.42431984,4268183.56266559
