,time, accelX_x, accelY_x, accelZ_x, gyrX_x, gyrY_x, gyrZ_x, magX_x, magY_x, magZ_x, temp_x, accelX_y, accelY_y, accelZ_y, gyrX_y, gyrY_y, gyrZ_y, magX_y, magY_y, magZ_y, temp_y, temperature, accelX, accelY, accelZ, gyrX, gyrY, gyrZ, lat, lon, altMSL, altEllipsoid, velN, velE, velD, epochTime, satellites, gpsLockType,pressure
0,1183.0,0.007324,-0.032715,0.991699,-0.001064,0.005321,-0.036184,118.199997,31.5,15.15,209.097168,0.007324,-0.032715,0.991699,-0.001064,0.005321,-0.036184,118.199997,31.5,15.15,209.097168,10.43,0.049,-0.017,1.017,-0.7,-1.19,1.12,108.399345,88.665802,-433880.96875,-63131.265625,384025144.0,338424810.0,102846770.0,796635692.0,81.0,19.0,100228.0
1,2235.526336633663,0.007160208316831683,-0.033044710495049506,0.9911743635643564,-0.0010513556435643564,0.0053294297029702975,-0.03619411524752476,118.18793759524752,31.508673268118812,15.14310891089109,209.02665973425744,0.007160208316831683,-0.033044710495049506,0.9911743635643564,-0.0010513556435643564,0.0053294297029702975,-0.03619411524752476,118.18793759524752,31.508673268118812,15.14310891089109,209.02665973425744,10.437271287524752,0.048829306930693074,-0.017335841584158417,1.0164843564356434,-0.6992514851485148,-1.189528712871287,1.1201386138613862,108.35641456633662,88.6306868308911,-433709.14143564354,-63106.263143564356,383873054.8340594,338290780.3722772,102806038.6059406,797018503.5813861,80.96792079207921,18.99247524752475,100221.0
2,3288.0526732673266,0.006996416633663366,-0.03337442099009901,0.9906497271287129,-0.0010387112871287128,0.005337859405940594,-0.036204230495049505,118.17587819049504,31.517346536237625,15.136217821782179,208.95615146851486,0.006996416633663366,-0.03337442099009901,0.9906497271287129,-0.0010387112871287128,0.005337859405940594,-0.036204230495049505,118.17587819049504,31.517346536237625,15.136217821782179,208.95615146851486,10.444542575049505,0.04865861386138614,-0.017671683168316833,1.015968712871287,-0.6985029702970297,-1.1890574257425741,1.1202772277227724,108.31348413267327,88.59557166178217,-433537.31412128714,-63081.26066212871,383720965.66811883,338156750.74455446,102765307.21188119,797401315.1627723,80.93584158415841,18.984950495049507,100229.0
3,4340.57900990099,0.00683262495049505,-0.03370413148514852,0.9901250906930693,-0.0010260669306930694,0.005346289108910891,-0.03621434574257426,118.16381878574256,31.526019804356437,15.129326732673269,208.8856432027723,0.00683262495049505,-0.03370413148514852,0.9901250906930693,-0.0010260669306930694,0.005346289108910891,-0.03621434574257426,118.16381878574256,31.526019804356437,15.129326732673269,208.8856432027723,10.451813862574257,0.04848792079207921,-0.01800752475247525,1.0154530693069306,-0.6977544554455445,-1.1885861386138614,1.1204158415841585,108.2705536990099,88.56045649267327,-433365.4868069307,-63056.25818069307,383568876.5021782,338022721.11683166,102724575.81782179,797784126.7441584,80.90376237623762,18.97742574257426,100224.0
4,5393.105346534653,0.006668833267326733,-0.03403384198019802,0.9896004542574257,-0.0010134225742574258,0.005354718811881189,-0.03622446099009901,118.1517593809901,31.534693072475246,15.122435643564357,208.8151349370297,0.006668833267326733,-0.03403384198019802,0.9896004542574257,-0.0010134225742574258,0.005354718811881189,-0.03622446099009901,118.1517593809901,31.534693072475246,15.122435643564357,208.8151349370297,10.459085150099009,0.04831722772277228,-0.018343366336633665,1.014937425742574,-0.6970059405940594,-1.1881148514851485,1.1205544554455447,108.22762326534654,88.52534132356436,-433193.6594925743,-63031.255699257425,383416787.3362376,337888691.4891089,102683844.42376238,798166938.3255446,80.87168316831684,18.96990099009901,100208.0
5,6445.631683168316,0.006505041584158416,-0.03436355247524753,0.9890758178217822,-0.0010007782178217822,0.005363148514851485,-0.036234576237623765,118.13969997623762,31.54336634059406,15.115544554455447,208.74462667128714,0.006505041584158416,-0.03436355247524753,0.9890758178217822,-0.0010007782178217822,0.005363148514851485,-0.036234576237623765,118.13969997623762,31.54336634059406,15.115544554455447,208.74462667128714,10.466356437623762,0.04814653465346535,-0.01867920792079208,1.0144217821782178,-0.6962574257425742,-1.1876435643564356,1.1206930693069308,108.18469283168317,88.49022615445544,-433021.8321782178,-63006.25321782178,383264698.170297,337754661.8613861,102643113.02970298,798549749.9069307,80.83960396039603,18.96237623762376,100224.0
6,7498.15801980198,0.006341249900990099,-0.03469326297029703,0.9885511813861386,-0.0009881338613861386,0.005371578217821782,-0.036244691485148514,118.12764057148514,31.55203960871287,15.108653465346535,208.67411840554456,0.006341249900990099,-0.03469326297029703,0.9885511813861386,-0.0009881338613861386,0.005371578217821782,-0.036244691485148514,118.12764057148514,31.55203960871287,15.108653465346535,208.67411840554456,10.473627725148514,0.04797584158415842,-0.019015049504950497,1.0139061386138613,-0.695508910891089,-1.1871722772277227,1.120831683168317,108.1417623980198,88.45511098534654,-432850.00486386137,-62981.25073638614,383112609.00435644,337620632.2336634,102602381.63564357,798932561.4883168,80.80752475247525,18.954851485148517,100219.0
7,8550.684356435642,0.006177458217821782,-0.03502297346534654,0.988026544950495,-0.0009754895049504951,0.00538000792079208,-0.03625480673267327,118.11558116673267,31.560712876831683,15.101762376237625,208.603610139802,0.006177458217821782,-0.03502297346534654,0.988026544950495,-0.0009754895049504951,0.00538000792079208,-0.03625480673267327,118.11558116673267,31.560712876831683,15.101762376237625,208.603610139802,10.480899012673268,0.047805148514851487,-0.019350891089108913,1.013390495049505,-0.6947603960396039,-1.1867009900990098,1.120970297029703,108.09883196435644,88.41999581623762,-432678.17754950497,-62956.24825495049,382960519.83841586,337486602.6059406,102561650.24158415,799315373.069703,80.77544554455446,18.947326732673268,100224.0
8,9603.210693069306,0.006013666534653465,-0.03535268396039604,0.9875019085148515,-0.0009628451485148515,0.005388437623762376,-0.03626492198019802,118.10352176198019,31.569386144950496,15.094871287128713,208.5331018740594,0.006013666534653465,-0.03535268396039604,0.9875019085148515,-0.0009628451485148515,0.005388437623762376,-0.03626492198019802,118.10352176198019,31.569386144950496,15.094871287128713,208.5331018740594,10.48817030019802,0.04763445544554456,-0.01968673267326733,1.0128748514851484,-0.6940118811881187,-1.186229702970297,1.1211089108910892,108.05590153069306,88.38488064712871,-432506.3502351485,-62931.24577351485,382808430.6724752,337352572.97821784,102520918.84752475,799698184.6510891,80.74336633663367,18.93980198019802,100211.0
9,10655.73702970297,0.005849874851485149,-0.03568239445544555,0.9869772720792079,-0.000950200792079208,0.0053968673267326735,-0.036275037227722774,118.09146235722771,31.578059413069308,15.087980198019803,208.46259360831684,0.005849874851485149,-0.03568239445544555,0.9869772720792079,-0.000950200792079208,0.0053968673267326735,-0.036275037227722774,118.09146235722771,31.578059413069308,15.087980198019803,208.46259360831684,10.495441587722771,0.047463762376237624,-0.020022574257425745,1.012359207920792,-0.6932633663366337,-1.1857584158415841,1.1212475247524754,108.0129710970297,88.3497654780198,-432334.5229207921,-62906.243292079205,382656341.50653464,337218543.35049504,102480187.45346534,800080996.2324753,80.71128712871287,18.93227722772277,100212.0
10,11708.263366336632,0.005686083168316832,-0.03601210495049505,0.9864526356435643,-0.0009375564356435644,0.005405297029702971,-0.03628515247524752,118.07940295247525,31.586732681188117,15.081089108910891,208.39208534257426,0.005686083168316832,-0.03601210495049505,0.9864526356435643,-0.0009375564356435644,0.005405297029702971,-0.03628515247524752,118.07940295247525,31.586732681188117,15.081089108910891,208.39208534257426,10.502712875247525,0.047293069306930696,-0.02035841584158416,1.0118435643564356,-0.6925148514851485,-1.1852871287128712,1.1213861386138615,107.97004066336633,88.31465030891088,-432162.69560643565,-62881.24081064356,382504252.34059405,337084513.7227723,102439456.05940594,800463807.8138614,80.67920792079208,18.924752475247526,100205.0
11,12760.789702970296,0.005522291485148515,-0.03634181544554455,0.9859279992079207,-0.0009249120792079208,0.005413726732673267,-0.03629526772277228,118.06734354772277,31.59540594930693,15.074198019801981,208.3215770768317,0.005522291485148515,-0.03634181544554455,0.9859279992079207,-0.0009249120792079208,0.005413726732673267,-0.03629526772277228,118.06734354772277,31.59540594930693,15.074198019801981,208.3215770768317,10.509984162772277,0.04712237623762376,-0.020694257425742574,1.0113279207920791,-0.6917663366336633,-1.1848158415841583,1.1215247524752476,107.92711022970296,88.27953513980198,-431990.8682920792,-62856.23832920792,382352163.1746535,336950484.0950495,102398724.66534653,800846619.3952476,80.6471287128713,18.917227722772278,100200.0
12,13813.31603960396,0.005358499801980198,-0.03667152594059406,0.9854033627722772,-0.0009122677227722773,0.005422156435643565,-0.03630538297029703,118.0552841429703,31.604079217425742,15.06730693069307,208.2510688110891,0.005358499801980198,-0.03667152594059406,0.9854033627722772,-0.0009122677227722773,0.005422156435643565,-0.03630538297029703,118.0552841429703,31.604079217425742,15.06730693069307,208.2510688110891,10.517255450297029,0.046951683168316834,-0.021030099009900993,1.0108122772277226,-0.6910178217821782,-1.1843445544554454,1.1216633663366338,107.8841797960396,88.24441997069307,-431819.0409777228,-62831.235847772274,382200074.0087129,336816454.46732676,102357993.27128713,801229430.9766337,80.61504950495049,18.90970297029703,100200.0
13,14865.842376237622,0.0051947081188118815,-0.03700123643564356,0.9848787263366336,-0.0008996233663366337,0.005430586138613862,-0.03631549821782178,118.04322473821782,31.612752485544554,15.06041584158416,208.18056054534654,0.0051947081188118815,-0.03700123643564356,0.9848787263366336,-0.0008996233663366337,0.005430586138613862,-0.03631549821782178,118.04322473821782,31.612752485544554,15.06041584158416,208.18056054534654,10.524526737821782,0.046780990099009906,-0.021365940594059406,1.0102966336633663,-0.690269306930693,-1.1838732673267327,1.12180198019802,107.84124936237623,88.20930480158415,-431647.21366336633,-62806.23336633664,382047984.8427723,336682424.83960396,102317261.87722772,801612242.5580198,80.5829702970297,18.90217821782178,100202.0
14,15918.368712871286,0.0050309164356435645,-0.03733094693069307,0.98435408990099,-0.0008869790099009902,0.0054390158415841584,-0.03632561346534654,118.03116533346534,31.621425753663367,15.053524752475248,208.11005227960396,0.0050309164356435645,-0.03733094693069307,0.98435408990099,-0.0008869790099009902,0.0054390158415841584,-0.03632561346534654,118.03116533346534,31.621425753663367,15.053524752475248,208.11005227960396,10.531798025346534,0.04661029702970297,-0.021701782178217822,1.0097809900990098,-0.6895207920792079,-1.1834019801980198,1.121940594059406,107.79831892871287,88.17418963247525,-431475.3863490099,-62781.23088490099,381895895.67683166,336548395.21188116,102276530.48316832,801995054.139406,80.55089108910892,18.894653465346536,100192.0
15,16970.89504950495,0.0048671247524752475,-0.03766065742574257,0.9838294534653466,-0.0008743346534653466,0.005447445544554456,-0.03633572871287129,118.01910592871286,31.63009902178218,15.046633663366338,208.0395440138614,0.0048671247524752475,-0.03766065742574257,0.9838294534653466,-0.0008743346534653466,0.005447445544554456,-0.03633572871287129,118.01910592871286,31.63009902178218,15.046633663366338,208.0395440138614,10.539069312871288,0.04643960396039604,-0.022037623762376238,1.0092653465346533,-0.6887722772277227,-1.1829306930693069,1.1220792079207922,107.7553884950495,88.13907446336634,-431303.5590346535,-62756.22840346535,381743806.5108911,336414365.5841584,102235799.08910891,802377865.720792,80.51881188118811,18.887128712871288,100187.0
16,18023.421386138612,0.0047033330693069305,-0.03799036792079208,0.983304817029703,-0.0008616902970297029,0.005455875247524753,-0.03634584396039604,118.0070465239604,31.63877228990099,15.039742574257426,207.9690357481188,0.0047033330693069305,-0.03799036792079208,0.983304817029703,-0.0008616902970297029,0.005455875247524753,-0.03634584396039604,118.0070465239604,31.63877228990099,15.039742574257426,207.9690357481188,10.54634060039604,0.04626891089108911,-0.022373465346534654,1.008749702970297,-0.6880237623762375,-1.182459405940594,1.1222178217821783,107.71245806138613,88.10395929425742,-431131.731720297,-62731.225922029706,381591717.3449505,336280335.9564356,102195067.69504951,802760677.3021783,80.48673267326733,18.87960396039604,100186.0
17,19075.947722772275,0.0045395413861386135,-0.038320078415841584,0.9827801805940594,-0.0008490459405940594,0.0054643049504950495,-0.03635595920792079,117.99498711920792,31.6474455580198,15.032851485148516,207.89852748237624,0.0045395413861386135,-0.038320078415841584,0.9827801805940594,-0.0008490459405940594,0.0054643049504950495,-0.03635595920792079,117.99498711920792,31.6474455580198,15.032851485148516,207.89852748237624,10.553611887920791,0.04609821782178218,-0.02270930693069307,1.0082340594059405,-0.6872752475247524,-1.181988118811881,1.1223564356435645,107.66952762772277,88.06884412514852,-430959.9044059406,-62706.22344059406,381439628.1790099,336146306.3287129,102154336.3009901,803143488.8835644,80.45465346534654,18.87207920792079,100187.0
18,20128.47405940594,0.0043757497029702965,-0.03864978891089109,0.9822555441584159,-0.0008364015841584158,0.005472734653465347,-0.03636607445544555,117.98292771445544,31.656118826138613,15.025960396039604,207.82801921663366,0.0043757497029702965,-0.03864978891089109,0.9822555441584159,-0.0008364015841584158,0.005472734653465347,-0.03636607445544555,117.98292771445544,31.656118826138613,15.025960396039604,207.82801921663366,10.560883175445545,0.045927524752475246,-0.023045148514851486,1.0077184158415842,-0.6865267326732672,-1.1815168316831683,1.1224950495049506,107.6265971940594,88.03372895603961,-430788.07709158416,-62681.22095915842,381287539.01306933,336012276.7009901,102113604.9069307,803526300.4649504,80.42257425742574,18.864554455445546,100177.0
19,21181.000396039602,0.0042119580198019795,-0.038979499405940594,0.9817309077227723,-0.0008237572277227723,0.005481164356435644,-0.036376189702970296,117.97086830970296,31.664792094257425,15.019069306930694,207.7575109508911,0.0042119580198019795,-0.038979499405940594,0.9817309077227723,-0.0008237572277227723,0.005481164356435644,-0.036376189702970296,117.97086830970296,31.664792094257425,15.019069306930694,207.7575109508911,10.568154462970297,0.04575683168316832,-0.023380990099009902,1.0072027722772277,-0.6857782178217822,-1.1810455445544554,1.1226336633663367,107.58366676039604,87.99861378693069,-430616.2497772277,-62656.218477722774,381135449.8471287,335878247.07326734,102072873.51287128,803909112.0463367,80.39049504950495,18.857029702970298,100165.0
20,22233.526732673265,0.004048166336633663,-0.0393092099009901,0.9812062712871287,-0.0008111128712871287,0.005489594059405941,-0.03638630495049505,117.95880890495049,31.673465362376238,15.012178217821782,207.6870026851485,0.004048166336633663,-0.0393092099009901,0.9812062712871287,-0.0008111128712871287,0.005489594059405941,-0.03638630495049505,117.95880890495049,31.673465362376238,15.012178217821782,207.6870026851485,10.575425750495048,0.04558613861386139,-0.023716831683168318,1.0066871287128711,-0.685029702970297,-1.1805742574257425,1.1227722772277229,107.54073632673267,87.96349861782178,-430444.4224628713,-62631.21599628713,380983360.6811881,335744217.44554454,102032142.11881188,804291923.6277227,80.35841584158416,18.84950495049505,100170.0
